verb,infinitve of purpose,past participle,active past participle,past passive participle,potential passive participle,root,stems,mode,voice,pos,modification
,,,,,,vah,vahya,fut,pass,,
,,,,,,vah,vAhanIya,fut,pass,,caus
,,,,,,vah,vAhayat,pres,para,,caus
,,,,,,vah,vAhayamAna,pres,atma,,caus
,,,,,,vah,vAhayitavya,fut,pass,,caus
,,,,,,vah,vAhayizyat,fut,para,,caus
,,,,,,vah,vAhayizyamAna,fut,atma,,
,,,,,,vah,vAhayizyamAna,fut,atma,,caus
,,,,,,vah,vAhitavat,past,active,,caus
,,,,,,vah,vAhita,past,pass,,caus
,,,,,,vah,vAhyamAna,pres,pass,,caus
,,,,,,vah,vAhya,fut,pass,,caus
,,,,,,vah,voQavya,fut,pass,,
,,,,,,vah#1,uhya,,,gerund,
,,,,,,vah#1,vahitum,,,infinitive,
,,,,,,vah#1,vAhayitum,,,infinitive,caus
,,,,,,vah#1,vAhya,,,gerund,caus
,,,,,,vah#1,voQum,,,infinitive,
,,,,,,vah#1,UQvA,,,gerund,
,,,,,,vah#1,vAhayitvA,,,gerund,caus
,,,,,,vakz,vakzayitum,,,infinitive,caus
,,,,,,vakz,vakzya,,,gerund,caus
,,,,,,vakz,vakzayitvA,,,gerund,caus
,,,,,,val,valat,pres,para,,
,,,,,,val,valanIya,fut,pass,,
,,,,,,val,valanIya,fut,pass,,caus
,,,,,,val,valamAna,pres,atma,,
,,,,,,val,valayat,pres,para,,caus
,,,,,,val,valayamAna,pres,atma,,caus
,,,,,,val,valayitavya,fut,pass,,caus
,,,,,,val,valayizyat,fut,para,,caus
,,,,,,val,valayizyamAna,fut,atma,,
,,,,,,val,valayizyamAna,fut,atma,,caus
,,,,,,val,valitavat,past,active,,
,,,,,,val,valitavat,past,active,,caus
,,,,,,val,valitavya,fut,pass,,
,,,,,,val,valita,past,pass,,
,,,,,,val,valita,past,pass,,caus
,,,,,,val,valizyat,fut,para,,
,,,,,,val,valizyamAna,fut,atma,,
,,,,,,val,valyamAna,pres,pass,,
,,,,,,val,valyamAna,pres,pass,,caus
,,,,,,val,valya,fut,pass,,
,,,,,,val,valya,fut,pass,,caus
,,,,,,val,vavalAna,perf,atma,,
,,,,,,val,vavalvas,perf,para,,
,,,,,,val,valayitum,,,infinitive,caus
,,,,,,val,valitum,,,infinitive,
,,,,,,val,valya,,,gerund,
,,,,,,val,valayitvA,,,gerund,caus
,,,,,,val,valitvA,,,gerund,
,,,,,,valg,valkzyat,fut,para,,
,,,,,,valg,valkzyamAna,fut,atma,,
,,,,,,valg,valgat,pres,para,,
,,,,,,valg,valganIya,fut,pass,,
,,,,,,valg,valgamAna,pres,atma,,
,,,,,,valg,valgitavat,past,active,,
,,,,,,valg,valgita,past,pass,,
,,,,,,valg,valgtavya,fut,pass,,
,,,,,,valg,valgyamAna,pres,pass,,
,,,,,,valg,valgya,fut,pass,,
,,,,,,valg,veglAna,perf,atma,,
,,,,,,valg,veglivas,perf,para,,
,,,,,,valg,valgitum,,,infinitive,
,,,,,,valg,valgya,,,gerund,
,,,,,,valg,valgitvA,,,gerund,
,,,,,,valgu,valgUyitum,,,infinitive,
,,,,,,valgu,valgya,,,gerund,
,,,,,,valgu,valgUyitvA,,,gerund,
,,,,,,vam,vamat,pres,para,,
,,,,,,vam,vamanIya,fut,pass,,
,,,,,,vam,vamamAna,pres,atma,,
,,,,,,vam,vamitavya,fut,pass,,
,,,,,,vam,vamizyat,fut,para,,
,,,,,,vam,vamizyamAna,fut,atma,,
,,,,,,vam,vamyamAna,pres,pass,,
,,,,,,vam,vamya,fut,pass,,
,,,,,,vam,vAntavat,past,active,,
,,,,,,vam,vAnta,past,pass,,
,,,,,,vam,vemAna,perf,atma,,
,,,,,,vam,vemivas,perf,para,,
,,,,,,vam,vamitum,,,infinitive,
,,,,,,vam,vAnya,,,gerund,
,,,,,,vam,vAntvA,,,gerund,
,,,,,,van,vaMsyat,fut,para,,
,,,,,,van,vaMsyamAna,fut,atma,,
,,,,,,van,vanat,pres,para,,
,,,,,,van,vananIya,fut,pass,,
,,,,,,van,vanamAna,pres,atma,,
,,,,,,van,vantavat,past,active,,
,,,,,,van,vantavya,fut,pass,,
,,,,,,van,vanta,past,pass,,
,,,,,,van,vanyamAna,pres,pass,,
,,,,,,van,vanya,fut,pass,,
,,,,,,van,venAna,perf,atma,,
,,,,,,van,venivas,perf,para,,
,,,,,,van,vatya,,,gerund,
,,,,,,van,vanitum,,,infinitive,
,,,,,,van,vanya,,,gerund,
,,,,,,van,vatvA,,,gerund,
,,,,,,vand,vanttavya,fut,pass,,
,,,,,,vand,vantsyat,fut,para,,
,,,,,,vand,vantsyamAna,fut,atma,,
,,,,,,vand,vandat,pres,para,,
,,,,,,vand,vandanIya,fut,pass,,
,,,,,,vand,vandamAna,pres,atma,,
,,,,,,vand,vanditavat,past,active,,
,,,,,,vand,vandita,past,pass,,
,,,,,,vand,vandyamAna,pres,pass,,
,,,,,,vand,vandya,fut,pass,,
,,,,,,vand,vednAna,perf,atma,,
,,,,,,vand,vednivas,perf,para,,
,,,,,,vand,vanttum,,,infinitive,
,,,,,,vand,vandya,,,gerund,
,,,,,,vand,vanditvA,,,gerund,
,,,,,,vap,uptavat,past,active,,
,,,,,,vap,uptavat,past,active,,
,,,,,,vap,upta,past,pass,,
,,,,,,vap,upta,past,pass,,
,,,,,,vap,upyamAna,pres,pass,,
,,,,,,vap,upyamAna,pres,pass,,
,,,,,,vap,UpAna,perf,atma,,
,,,,,,vap,UpAna,perf,atma,,
,,,,,,vap,Upivas,perf,para,,
,,,,,,vap,Upivas,perf,para,,
,,,,,,vap,vapat,pres,para,,
,,,,,,vap,vapat,pres,para,,
,,,,,,vap,vapanIya,fut,pass,,
,,,,,,vap,vapanIya,fut,pass,,
,,,,,,vap,vapamAna,pres,atma,,
,,,,,,vap,vapamAna,pres,atma,,
,,,,,,vap,vapitavya,fut,pass,,
,,,,,,vap,vapizyat,fut,para,,
,,,,,,vap,vapizyamAna,fut,atma,,
,,,,,,vap,vaptavya,fut,pass,,
,,,,,,vap,vaptavya,fut,pass,,
,,,,,,vap,vapya,fut,pass,,
,,,,,,vap,vapya,fut,pass,,
,,,,,,vap,vapsyat,fut,para,,
,,,,,,vap,vapsyat,fut,para,,
,,,,,,vap,vapsyamAna,fut,atma,,
,,,,,,vap,vapsyamAna,fut,atma,,
,,,,,,vap,vApanIya,fut,pass,,caus
,,,,,,vap,vApayat,pres,para,,caus
,,,,,,vap,vApayamAna,pres,atma,,caus
,,,,,,vap,vApayitavya,fut,pass,,caus
,,,,,,vap,vApayizyat,fut,para,,caus
,,,,,,vap,vApayizyamAna,fut,atma,,
,,,,,,vap,vApayizyamAna,fut,atma,,caus
,,,,,,vap,vApitavat,past,active,,caus
,,,,,,vap,vApita,past,pass,,caus
,,,,,,vap,vApyamAna,pres,pass,,caus
,,,,,,vap,vApya,fut,pass,,caus
,,,,,,vap#1,upya,,,gerund,
,,,,,,vap#1,vaptum,,,infinitive,
,,,,,,vap#1,uptvA,,,gerund,
,,,,,,vap#2,upya,,,gerund,
,,,,,,vap#2,vapitum,,,infinitive,
,,,,,,vap#2,vaptum,,,infinitive,
,,,,,,vap#2,vApayitum,,,infinitive,caus
,,,,,,vap#2,vApya,,,gerund,caus
,,,,,,vap#2,uptvA,,,gerund,
,,,,,,vap#2,vApayitvA,,,gerund,caus
,,,,,,varivas,varivaya,,,gerund,
,,,,,,varivas,varivasyitum,,,infinitive,
,,,,,,varivas,varivasyitvA,,,gerund,
,,,,,,varRa,varRayitum,,,infinitive,
,,,,,,varRa,varRya,,,gerund,
,,,,,,varRa,varRayitvA,,,gerund,
,,,,,,vas,ucCat,pres,para,,
,,,,,,vas,ucCamAna,pres,atma,,
,,,,,,vaS,uSat,pres,para,,
,,,,,,vaS,uSyamAna,pres,pass,,
,,,,,,vas,uzitavat,past,active,,
,,,,,,vas,uzitavat,past,active,,
,,,,,,vas,uzita,past,pass,,
,,,,,,vas,uzita,past,pass,,
,,,,,,vas,uzwavat,past,active,,
,,,,,,vas,uzwavat,past,active,,
,,,,,,vas,uzwa,past,pass,,
,,,,,,vas,uzwa,past,pass,,
,,,,,,vas,uzyamAna,pres,pass,,
,,,,,,vaS,USivas,perf,para,,
,,,,,,vas,UsAna,perf,atma,,
,,,,,,vas,UsAna,perf,atma,,
,,,,,,vas,Usivas,perf,para,,
,,,,,,vas,Usivas,perf,para,,
,,,,,,vas,vaHsyat,fut,para,,
,,,,,,vas,vaHsyamAna,fut,atma,,
,,,,,,vas,vatsyat,fut,para,,
,,,,,,vas,vatsyamAna,fut,atma,,
,,,,,,vaS,vaSanIya,fut,pass,,
,,,,,,vaS,vaSitavya,fut,pass,,
,,,,,,vaS,vaSizyat,fut,para,,
,,,,,,vaS,vaSya,fut,pass,,
,,,,,,vas,vasat,pres,para,,
,,,,,,vas,vasanIya,fut,pass,,
,,,,,,vas,vasanIya,fut,pass,,
,,,,,,vas,vasamAna,pres,atma,,
,,,,,,vas,vasAna,pres,atma,,
,,,,,,vas,vasitavat,past,active,,
,,,,,,vas,vasitavya,fut,pass,,
,,,,,,vas,vasitavya,fut,pass,,
,,,,,,vas,vasita,past,pass,,
,,,,,,vas,vasizyat,fut,para,,
,,,,,,vas,vasizyamAna,fut,atma,,
,,,,,,vas,vasizyamAna,fut,atma,,
,,,,,,vas,vastavya,fut,pass,,
,,,,,,vas,vasyamAna,pres,pass,,
,,,,,,vas,vasya,fut,pass,,
,,,,,,vas,vasya,fut,pass,,
,,,,,,vas,vAsanIya,fut,pass,,caus
,,,,,,vas,vAsanIya,fut,pass,,caus
,,,,,,vas,vAsayat,pres,para,,caus
,,,,,,vas,vAsayat,pres,para,,caus
,,,,,,vas,vAsayamAna,pres,atma,,caus
,,,,,,vas,vAsayamAna,pres,atma,,caus
,,,,,,vas,vAsayitavya,fut,pass,,caus
,,,,,,vas,vAsayitavya,fut,pass,,caus
,,,,,,vas,vAsayizyat,fut,para,,caus
,,,,,,vas,vAsayizyat,fut,para,,caus
,,,,,,vas,vAsayizyamAna,fut,atma,,
,,,,,,vas,vAsayizyamAna,fut,atma,,caus
,,,,,,vas,vAsayizyamAna,fut,atma,,
,,,,,,vas,vAsayizyamAna,fut,atma,,caus
,,,,,,vas,vAsitavat,past,active,,caus
,,,,,,vas,vAsitavat,past,active,,caus
,,,,,,vas,vAsita,past,pass,,caus
,,,,,,vas,vAsita,past,pass,,caus
,,,,,,vas,vAsyamAna,pres,pass,,caus
,,,,,,vas,vAsyamAna,pres,pass,,caus
,,,,,,vas,vAsya,fut,pass,,caus
,,,,,,vas,vAsya,fut,pass,,caus
,,,,,,vas,vesAna,perf,atma,,
,,,,,,vaS,vaSitum,,,infinitive,
,,,,,,vAS,vASitum,,,infinitive,
,,,,,,vAS,vASya,,,gerund,
,,,,,,vAS,vASitvA,,,gerund,
,,,,,,vas#1,uzya,,,gerund,
,,,,,,vas#1,vasitum,,,infinitive,
,,,,,,vas#1,vastum,,,infinitive,
,,,,,,vas#1,vAsayitum,,,infinitive,caus
,,,,,,vas#1,vAsya,,,gerund,caus
,,,,,,vas#1,vivatsitum,,,infinitive,desid
,,,,,,vas#1,vivatsya,,,gerund,desid
,,,,,,vas#1,uzitvA,,,gerund,
,,,,,,vas#1,uzwvA,,,gerund,
,,,,,,vas#1,vasitvA,,,gerund,
,,,,,,vas#1,vAsayitvA,,,gerund,caus
,,,,,,vas#1,vivatsitvA,,,gerund,desid
,,,,,,vas#2,vasitum,,,infinitive,
,,,,,,vas#2,vasya,,,gerund,
,,,,,,vas#2,vAsayitum,,,infinitive,caus
,,,,,,vas#2,vAsya,,,gerund,caus
,,,,,,vas#2,vasitvA,,,gerund,
,,,,,,vas#2,vAsayitvA,,,gerund,caus
,,,,,,vas#4,uzya,,,gerund,
,,,,,,vas#4,vasitum,,,infinitive,
,,,,,,vas#4,uzitvA,,,gerund,
,,,,,,vas#4,uzwvA,,,gerund,
,,,,,,vas#4,vasitvA,,,gerund,
,,,,,,vAsa#3,vAsayitum,,,infinitive,
,,,,,,vAsa#3,vAsya,,,gerund,
,,,,,,vAsa#3,vAsayitvA,,,gerund,
,,,,,,vaYc,vaNktavya,fut,pass,,
,,,,,,vaYc,vaNkzyat,fut,para,,
,,,,,,vaYc,vaNkzyamAna,fut,atma,,
,,,,,,vaYc,vacyamAna,pres,pass,,
,,,,,,vaYc,vaYcat,pres,para,,
,,,,,,vaYc,vaYcanIya,fut,pass,,
,,,,,,vaYc,vaYcanIya,fut,pass,,caus
,,,,,,vaYc,vaYcamAna,pres,atma,,
,,,,,,vaYc,vaYcayat,pres,para,,caus
,,,,,,vaYc,vaYcayamAna,pres,atma,,caus
,,,,,,vaYc,vaYcayitavya,fut,pass,,caus
,,,,,,vaYc,vaYcayizyat,fut,para,,caus
,,,,,,vaYc,vaYcayizyamAna,fut,atma,,
,,,,,,vaYc,vaYcayizyamAna,fut,atma,,caus
,,,,,,vaYc,vaYcitavat,past,active,,
,,,,,,vaYc,vaYcitavat,past,active,,caus
,,,,,,vaYc,vaYcita,past,pass,,
,,,,,,vaYc,vaYcita,past,pass,,caus
,,,,,,vaYc,vaYcyamAna,pres,pass,,caus
,,,,,,vaYc,vaYcya,fut,pass,,
,,,,,,vaYc,vaYcya,fut,pass,,caus
,,,,,,vAYC,vavAYCAna,perf,atma,,
,,,,,,vAYC,vavAYCvas,perf,para,,
,,,,,,vAYC,vANkzyat,fut,para,,
,,,,,,vAYC,vANkzyamAna,fut,atma,,
,,,,,,vAYC,vAYCat,pres,para,,
,,,,,,vAYC,vAYCanIya,fut,pass,,
,,,,,,vAYC,vAYCamAna,pres,atma,,
,,,,,,vAYC,vAYCitavat,past,active,,
,,,,,,vAYC,vAYCita,past,pass,,
,,,,,,vAYC,vAYCyamAna,pres,pass,,
,,,,,,vAYC,vAYCya,fut,pass,,
,,,,,,vAYC,vAYzwavya,fut,pass,,
,,,,,,vaYc,vecYAna,perf,atma,,
,,,,,,vaYc,vecYivas,perf,para,,
,,,,,,vaYc,vaYcayitum,,,infinitive,caus
,,,,,,vaYc,vaYcitum,,,infinitive,
,,,,,,vaYc,vaYcya,,,gerund,
,,,,,,vAYC,vAYCitum,,,infinitive,
,,,,,,vAYC,vAYCya,,,gerund,
,,,,,,vaYc,vaNktvA,,,gerund,
,,,,,,vaYc,vaYcayitvA,,,gerund,caus
,,,,,,vaYc,vaYcitvA,,,gerund,
,,,,,,vAYC,vAYCitvA,,,gerund,
,,,,,,ven,vavenAna,perf,atma,,
,,,,,,ven,vavenvas,perf,para,,
,,,,,,ven,venat,pres,para,,
,,,,,,ven,venanIya,fut,pass,,
,,,,,,ven,venamAna,pres,atma,,
,,,,,,ven,venitavat,past,active,,
,,,,,,ven,venitavya,fut,pass,,
,,,,,,ven,venita,past,pass,,
,,,,,,ven,venizyat,fut,para,,
,,,,,,ven,venizyamAna,fut,atma,,
,,,,,,ven,venyamAna,pres,pass,,
,,,,,,ven,venya,fut,pass,,
,,,,,,ven,venitum,,,infinitive,
,,,,,,ven,venya,,,gerund,
,,,,,,ven,venitvA,,,gerund,
,,,,,,vEra,vErAyitum,,,infinitive,
,,,,,,vEra,vErya,,,gerund,
,,,,,,vEra,vErAyitvA,,,gerund,
,,,,,,vezw,vavezwAna,perf,atma,,
,,,,,,vezw,vavezwvas,perf,para,,
,,,,,,vezw,vezwat,pres,para,,
,,,,,,vezw,vezwanIya,fut,pass,,
,,,,,,vezw,vezwanIya,fut,pass,,caus
,,,,,,vezw,vezwamAna,pres,atma,,
,,,,,,vezw,vezwayat,pres,para,,caus
,,,,,,vezw,vezwayamAna,pres,atma,,caus
,,,,,,vezw,vezwayitavya,fut,pass,,caus
,,,,,,vezw,vezwayizyat,fut,para,,caus
,,,,,,vezw,vezwayizyamAna,fut,atma,,
,,,,,,vezw,vezwayizyamAna,fut,atma,,caus
,,,,,,vezw,vezwitavat,past,active,,
,,,,,,vezw,vezwitavat,past,active,,caus
,,,,,,vezw,vezwita,past,pass,,
,,,,,,vezw,vezwita,past,pass,,caus
,,,,,,vezw,vezwwavya,fut,pass,,
,,,,,,vezw,vezwyamAna,pres,pass,,
,,,,,,vezw,vezwyamAna,pres,pass,,caus
,,,,,,vezw,vezwya,fut,pass,,
,,,,,,vezw,vezwya,fut,pass,,caus
,,,,,,vezw,vezwsyat,fut,para,,
,,,,,,vezw,vezwsyamAna,fut,atma,,
,,,,,,vezw,vezwayitum,,,infinitive,caus
,,,,,,vezw,vezwitum,,,infinitive,
,,,,,,vezw,vezwya,,,gerund,
,,,,,,vezw,vezwayitvA,,,gerund,caus
,,,,,,vezw,vezwitvA,,,gerund,
,,,,,,vf,UrRvat,pres,para,,
,,,,,,vf,UrRvAna,pres,atma,,
,,,,,,vf,varaRIya,fut,pass,,
,,,,,,vf,varaRIya,fut,pass,,
,,,,,,vf,varaRIya,fut,pass,,caus
,,,,,,vf,varat,pres,para,,
,,,,,,vf,varamAna,pres,atma,,
,,,,,,vf,varayat,pres,para,,caus
,,,,,,vf,varayamAna,pres,atma,,caus
,,,,,,vf,varayitavya,fut,pass,,caus
,,,,,,vf,varayizyat,fut,para,,caus
,,,,,,vf,varayizyamAna,fut,atma,,
,,,,,,vf,varayizyamAna,fut,atma,,caus
,,,,,,vf,varitavat,past,active,,caus
,,,,,,vf,varitavya,fut,pass,,
,,,,,,vf,varitavya,fut,pass,,
,,,,,,vf,varita,past,pass,,caus
,,,,,,vf,varizyat,fut,para,,
,,,,,,vf,varizyat,fut,para,,
,,,,,,vf,varizyamAna,fut,atma,,
,,,,,,vf,varizyamAna,fut,atma,,
,,,,,,vf,varItavya,fut,pass,,
,,,,,,vf,varItavya,fut,pass,,
,,,,,,vf,varIzyat,fut,para,,
,,,,,,vf,varIzyat,fut,para,,
,,,,,,vf,varIzyamAna,fut,atma,,
,,,,,,vf,varIzyamAna,fut,atma,,
,,,,,,vf,vareRya,fut,pass,,
,,,,,,vf,varyamAna,pres,pass,,caus
,,,,,,vf,varya,fut,pass,,caus
,,,,,,vf,vavfvas,perf,para,,
,,,,,,vf,vavfvas,perf,para,,
,,,,,,vf,vavrARa,perf,atma,,
,,,,,,vf,vavrARa,perf,atma,,
,,,,,,vf,vAraRIya,fut,pass,,caus
,,,,,,vf,vArayat,pres,para,,caus
,,,,,,vf,vArayamAna,pres,atma,,caus
,,,,,,vf,vArayitavya,fut,pass,,caus
,,,,,,vf,vArayizyat,fut,para,,caus
,,,,,,vf,vArayizyamAna,fut,atma,,
,,,,,,vf,vArayizyamAna,fut,atma,,caus
,,,,,,vf,vAritavat,past,active,,caus
,,,,,,vf,vArita,past,pass,,caus
,,,,,,vf,vAryamAna,pres,pass,,caus
,,,,,,vf,vArya,fut,pass,,
,,,,,,vf,vArya,fut,pass,,caus
,,,,,,vf,vArya,fut,pass,,
,,,,,,vf,vfRat,pres,para,,
,,,,,,vf,vfRAna,pres,atma,,
,,,,,,vf,vfRvat,pres,para,,
,,,,,,vf,vfRvAna,pres,atma,,
,,,,,,vf,vftavat,past,active,,
,,,,,,vf,vftavat,past,active,,
,,,,,,vf,vfta,past,pass,,
,,,,,,vf,vfta,past,pass,,
,,,,,,vf,vriyamAna,pres,pass,,
,,,,,,vf,vriyamAna,pres,pass,,
,,,,,,vf#1,varitum,,,infinitive,
,,,,,,vf#1,varItum,,,infinitive,
,,,,,,vf#1,vArayitum,,,infinitive,caus
,,,,,,vf#1,vArya,,,gerund,caus
,,,,,,vf#1,vftya,,,gerund,
,,,,,,vf#1,vArayitvA,,,gerund,caus
,,,,,,vf#1,vftvA,,,gerund,
,,,,,,vf#2,varayitum,,,infinitive,caus
,,,,,,vf#2,varitum,,,infinitive,
,,,,,,vf#2,varItum,,,infinitive,
,,,,,,vf#2,varya,,,gerund,caus
,,,,,,vf#2,vftya,,,gerund,
,,,,,,vf#2,varayitvA,,,gerund,caus
,,,,,,vf#2,varitvA,,,gerund,
,,,,,,vf#2,varItvA,,,gerund,
,,,,,,vf#2,vftvA,,,gerund,
,,,,,,vfD,vartsyat,fut,para,,
,,,,,,vfD,vartsyamAna,fut,atma,,
,,,,,,vfD,vardDavya,fut,pass,,
,,,,,,vfD,varDat,pres,para,,
,,,,,,vfD,varDanIya,fut,pass,,
,,,,,,vfD,varDanIya,fut,pass,,caus
,,,,,,vfD,varDamAna,pres,atma,,
,,,,,,vfD,varDayat,pres,para,,caus
,,,,,,vfD,varDayamAna,pres,atma,,caus
,,,,,,vfD,varDayitavya,fut,pass,,caus
,,,,,,vfD,varDayizyat,fut,para,,caus
,,,,,,vfD,varDayizyamAna,fut,atma,,
,,,,,,vfD,varDayizyamAna,fut,atma,,caus
,,,,,,vfD,varDitavat,past,active,,caus
,,,,,,vfD,varDita,past,pass,,caus
,,,,,,vfD,varDyamAna,pres,pass,,caus
,,,,,,vfD,varDya,fut,pass,,caus
,,,,,,vfD,vavfDAna,perf,atma,,
,,,,,,vfD,vavfDvas,perf,para,,
,,,,,,vfD,vfdDavat,past,active,,
,,,,,,vfD,vfdDa,past,pass,,
,,,,,,vfD,vfDyamAna,pres,pass,,
,,,,,,vfD,vfDya,fut,pass,,
,,,,,,vfD#1,varDayitum,,,infinitive,caus
,,,,,,vfD#1,varDitum,,,infinitive,
,,,,,,vfD#1,varDya,,,gerund,caus
,,,,,,vfD#1,vfDya,,,gerund,
,,,,,,vfD#1,varDayitvA,,,gerund,caus
,,,,,,vfD#1,varDitvA,,,gerund,
,,,,,,vfD#1,vfdDvA,,,gerund,
,,,,,,vfh,varkzyat,fut,para,,
,,,,,,vfh,varkzyamAna,fut,atma,,
,,,,,,vfh,varQavya,fut,pass,,
,,,,,,vfh,varhaRIya,fut,pass,,
,,,,,,vfh,vavfhARa,perf,atma,,
,,,,,,vfh,vavfhvas,perf,para,,
,,,,,,vfh,vfQavat,past,active,,
,,,,,,vfh,vfQa,past,pass,,
,,,,,,vfh,vfhat,pres,para,,
,,,,,,vfh,vfhamAna,pres,atma,,
,,,,,,vfh,vfhyamAna,pres,pass,,
,,,,,,vfh,vfhya,fut,pass,,
,,,,,,vfh,varhitum,,,infinitive,
,,,,,,vfh,vfhya,,,gerund,
,,,,,,vfh,varhitvA,,,gerund,
,,,,,,vfh,vfQvA,,,gerund,
,,,,,,vfj,varkzyat,fut,para,,
,,,,,,vfj,varkzyamAna,fut,atma,,
,,,,,,vfj,varjanIya,fut,pass,,
,,,,,,vfj,varjanIya,fut,pass,,caus
,,,,,,vfj,varjayat,pres,para,,caus
,,,,,,vfj,varjayamAna,pres,atma,,caus
,,,,,,vfj,varjayitavya,fut,pass,,caus
,,,,,,vfj,varjayizyat,fut,para,,caus
,,,,,,vfj,varjayizyamAna,fut,atma,,
,,,,,,vfj,varjayizyamAna,fut,atma,,caus
,,,,,,vfj,varjitavat,past,active,,caus
,,,,,,vfj,varjitavya,fut,pass,,
,,,,,,vfj,varjita,past,pass,,caus
,,,,,,vfj,varjizyat,fut,para,,
,,,,,,vfj,varjizyamAna,fut,atma,,
,,,,,,vfj,varjyamAna,pres,pass,,caus
,,,,,,vfj,varjya,fut,pass,,caus
,,,,,,vfj,vavfjAna,perf,atma,,
,,,,,,vfj,vavfjvas,perf,para,,
,,,,,,vfj,vfktavat,past,active,,
,,,,,,vfj,vfkta,past,pass,,
,,,,,,vfj,vfjyamAna,pres,pass,,
,,,,,,vfj,vfjya,fut,pass,,
,,,,,,vfj,vfYjat,pres,para,,
,,,,,,vfj,vfYjAna,pres,atma,,
,,,,,,vfj,varjayitum,,,infinitive,caus
,,,,,,vfj,varjayya,,,gerund,caus
,,,,,,vfj,varjitum,,,infinitive,
,,,,,,vfj,vfjya,,,gerund,
,,,,,,vfj,varjayitvA,,,gerund,caus
,,,,,,vfj,vfktvA,,,gerund,
,,,,,,vft,varIvartat,pres,para,,intens
,,,,,,vft,vartat,pres,para,,
,,,,,,vft,vartanIya,fut,pass,,
,,,,,,vft,vartanIya,fut,pass,,caus
,,,,,,vft,vartamAna,pres,atma,,
,,,,,,vft,vartayat,pres,para,,caus
,,,,,,vft,vartayamAna,pres,atma,,caus
,,,,,,vft,vartayitavya,fut,pass,,caus
,,,,,,vft,vartayizyat,fut,para,,caus
,,,,,,vft,vartayizyamAna,fut,atma,,
,,,,,,vft,vartayizyamAna,fut,atma,,caus
,,,,,,vft,vartitavat,past,active,,caus
,,,,,,vft,vartitavya,fut,pass,,
,,,,,,vft,vartita,past,pass,,caus
,,,,,,vft,vartizyat,fut,para,,
,,,,,,vft,vartizyamAna,fut,atma,,
,,,,,,vft,varttavya,fut,pass,,
,,,,,,vft,vartyamAna,pres,pass,,caus
,,,,,,vft,vartya,fut,pass,,caus
,,,,,,vft,vartsyat,fut,para,,
,,,,,,vft,vartsyamAna,fut,atma,,
,,,,,,vft,vavftAna,perf,atma,,
,,,,,,vft,vavftvas,perf,para,,
,,,,,,vft,vfttavat,past,active,,
,,,,,,vft,vftta,past,pass,,
,,,,,,vft,vftyamAna,pres,pass,,
,,,,,,vft,vftya,fut,pass,,
,,,,,,vft#1,vartayitum,,,infinitive,caus
,,,,,,vft#1,vartitum,,,infinitive,
,,,,,,vft#1,varttum,,,infinitive,
,,,,,,vft#1,vartya,,,gerund,caus
,,,,,,vft#1,vftya,,,gerund,
,,,,,,vft#1,vartayitvA,,,gerund,caus
,,,,,,vft#1,vfttvA,,,gerund,
,,,,,,vfz,varkzyat,fut,para,,
,,,,,,vfz,varkzyamAna,fut,atma,,
,,,,,,vfz,varzaRIya,fut,pass,,
,,,,,,vfz,varzaRIya,fut,pass,,caus
,,,,,,vfz,varzat,pres,para,,
,,,,,,vfz,varzamAna,pres,atma,,
,,,,,,vfz,varzayat,pres,para,,caus
,,,,,,vfz,varzayamAna,pres,atma,,caus
,,,,,,vfz,varzayitavya,fut,pass,,caus
,,,,,,vfz,varzayizyat,fut,para,,caus
,,,,,,vfz,varzayizyamAna,fut,atma,,
,,,,,,vfz,varzayizyamAna,fut,atma,,caus
,,,,,,vfz,varzitavat,past,active,,caus
,,,,,,vfz,varzita,past,pass,,caus
,,,,,,vfz,varzwavya,fut,pass,,
,,,,,,vfz,varzyamAna,pres,pass,,caus
,,,,,,vfz,varzya,fut,pass,,caus
,,,,,,vfz,vavfzARa,perf,atma,,
,,,,,,vfz,vavfzvas,perf,para,,
,,,,,,vfz,vfzwavat,past,active,,
,,,,,,vfz,vfzwa,past,pass,,
,,,,,,vfz,vfzyamAna,pres,pass,,
,,,,,,vfz,vfzya,fut,pass,,
,,,,,,vfz,varzayitum,,,infinitive,caus
,,,,,,vfz,varzitum,,,infinitive,
,,,,,,vfz,varzya,,,gerund,caus
,,,,,,vfz,vfzya,,,gerund,
,,,,,,vfz,varzayitvA,,,gerund,caus
,,,,,,vfz,varzitvA,,,gerund,
,,,,,,vfz,vfzwvA,,,gerund,
,,,,,,vfza,vfzasyitum,,,infinitive,
,,,,,,vfza,vfzIyitum,,,infinitive,
,,,,,,vfza,vfzya,,,gerund,
,,,,,,vfza,vfzasyitvA,,,gerund,
,,,,,,vfza,vfzIyitvA,,,gerund,
,,,,,,vI,vayanIya,fut,pass,,
,,,,,,vI,viyat,pres,para,,
,,,,,,vI,viyAna,pres,atma,,
,,,,,,vI,vivIvas,perf,para,,
,,,,,,vI,vivyAna,perf,atma,,
,,,,,,vI,vItavat,past,active,,
,,,,,,vI,vIta,past,pass,,
,,,,,,vI,vIyamAna,pres,pass,,
,,,,,,vI,vetavya,fut,pass,,
,,,,,,vI,veya,fut,pass,,
,,,,,,vI,vezyat,fut,para,,
,,,,,,vI,vezyamAna,fut,atma,,
,,,,,,vI#1,vIya,,,gerund,
,,,,,,vI#1,vetum,,,infinitive,
,,,,,,vI#1,vItvA,,,gerund,
